string,prefix,word,sep,pos,year,rel_freq
extra - fine,extra,fine,TIRET,Adj_Nom,1826,0.002944002487846966
extra - fines,extra,fines,TIRET,Adj_Nom,1826,0.002944002487846966
extra - fins,extra,fins,TIRET,Adj_Nom,1826,0.002944002487846966
extra - normale,extra,normale,TIRET,Adj_Nom,1826,0.002944002487846966
hyper - stimulation,hyper,stimulation,TIRET,Nom,1826,0.0088320074635409
super - sécrétion,super,sécrétion,TIRET,Nom,1826,0.011776009951387865
ultra - basique,ultra,basique,TIRET,Adj,1826,0.02060801741492876
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1826,0.005888004975693932
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1826,0.005888004975693932
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1826,0.005888004975693932
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1826,0.011776009951387865
hyperactif,hyper,actif,FUSION,Adj_Nom,1827,0.0031817486649486013
hyperchromatisme,hyper,chromatisme,FUSION,Nom,1827,0.0031817486649486013
hyperphysique,hyper,physique,FUSION,Adj_Nom,1827,0.0031817486649486013
superfin,super,fin,FUSION,Adj_Nom_Adv,1827,0.2577216418608366
superfines,super,fines,FUSION,Adj_Nom,1827,0.25453989319588805
superfins,super,fins,FUSION,Adj_Nom,1827,0.25453989319588805
supernationalisme,super,nationalisme,FUSION,Nom,1827,0.0031817486649486013
supernaturelle,super,naturelle,FUSION,Adj_Nom,1827,0.0063634973298972025
supernormale,super,normale,FUSION,Adj_Nom,1827,0.0063634973298972025
supernutrition,super,nutrition,FUSION,Nom,1827,0.0031817486649486013
supersaturation,super,saturation,FUSION,Nom,1827,0.009545245994845802
supersécrétion,super,sécrétion,FUSION,Nom,1827,0.028635737984537408
supersécrétions,super,sécrétions,FUSION,Vrb_Nom,1827,0.0063634973298972025
ultracatholique,ultra,catholique,FUSION,Adj_Nom,1827,0.019090491989691604
ultracatholiques,ultra,catholiques,FUSION,Adj_Nom,1827,0.015908743324743003
ultralibérale,ultra,libérale,FUSION,Adj_Nom,1827,0.0031817486649486013
ultrarévolutionnaire,ultra,révolutionnaire,FUSION,Adj_Nom,1827,0.009545245994845802
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1827,0.019090491989691604
extra fine,extra,fine,ESPACE,Adj_Nom,1827,0.0031817486649486013
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1827,0.0031817486649486013
ultra pour,ultra,pour,ESPACE,Adv_Nom,1827,0.0222722406546402
ultra révolutionnaire,ultra,révolutionnaire,ESPACE,Adj_Nom,1827,0.0031817486649486013
extra - fine,extra,fine,TIRET,Adj_Nom,1827,0.0063634973298972025
extra - fines,extra,fines,TIRET,Adj_Nom,1827,0.009545245994845802
super - normale,super,normale,TIRET,Adj_Nom,1827,0.0063634973298972025
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1827,0.015908743324743003
ultra - démocratique,ultra,démocratique,TIRET,Adj,1827,0.0063634973298972025
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1827,0.07636196795876643
archicourt,archi,court,FUSION,Vrb_Nom_Adv_Adj,1828,0.0122466768014857
extrafin,extra,fin,FUSION,Adj_Nom_Adv,1828,0.003061669200371425
extrafine,extra,fine,FUSION,Adj_Nom,1828,0.009185007601114271
extrafines,extra,fines,FUSION,Adj_Nom,1828,0.0244933536029714
extrafins,extra,fins,FUSION,Adj_Nom,1828,0.018370015202228543
hypernormal,hyper,normal,FUSION,Adj,1828,0.05204837640631422
superexcitation,super,excitation,FUSION,Nom,1828,0.003061669200371425
superfin,super,fin,FUSION,Adj_Nom_Adv,1828,0.27861189723379964
superfines,super,fines,FUSION,Adj_Nom,1828,0.3275986044397424
superfins,super,fins,FUSION,Adj_Nom,1828,0.18370015202228546
supernaturaliste,super,naturaliste,FUSION,Adj_Nom,1828,0.003061669200371425
supernaturalistes,super,naturalistes,FUSION,Adj_Nom,1828,0.0122466768014857
supernaturelle,super,naturelle,FUSION,Adj_Nom,1828,0.003061669200371425
supernormal,super,normal,FUSION,Adj,1828,0.006123338400742849
supernormale,super,normale,FUSION,Adj_Nom,1828,0.018370015202228543
supernutrition,super,nutrition,FUSION,Nom,1828,0.05817171480705706
supersaturation,super,saturation,FUSION,Nom,1828,0.0122466768014857
supersécrétion,super,sécrétion,FUSION,Nom,1828,0.07041839160854277
superville,super,ville,FUSION,Nom,1828,0.006123338400742849
ultradémocratique,ultra,démocratique,FUSION,Adj,1828,0.003061669200371425
ultranationaliste,ultra,nationaliste,FUSION,Adj_Nom,1828,0.003061669200371425
ultrapatriotes,ultra,patriotes,FUSION,Adj_Nom,1828,0.009185007601114271
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1828,0.006123338400742849
super fin,super,fin,ESPACE,Adj_Nom_Adv,1828,0.006123338400742849
super fine,super,fine,ESPACE,Adj_Nom,1828,0.006123338400742849
extra - fine,extra,fine,TIRET,Adj_Nom,1828,0.006123338400742849
extra - fines,extra,fines,TIRET,Adj_Nom,1828,0.027555022803342814
extra - normale,extra,normale,TIRET,Adj_Nom,1828,0.009185007601114271
super - normale,super,normale,TIRET,Adj_Nom,1828,0.07654173000928563
super - sécrétion,super,sécrétion,TIRET,Nom,1828,0.009185007601114271
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1828,0.009185007601114271
ultra - démocratique,ultra,démocratique,TIRET,Adj,1828,0.003061669200371425
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,1828,0.003061669200371425
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,1828,0.003061669200371425
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1828,0.09185007601114273
archicatholiques,archi,catholiques,FUSION,Adj_Nom,1829,0.013949106912196205
extrafines,extra,fines,FUSION,Adj_Nom,1829,0.02789821382439241
hyperstimulation,hyper,stimulation,FUSION,Nom,1829,0.002789821382439241
superexcitation,super,excitation,FUSION,Nom,1829,0.005579642764878483
superfin,super,fin,FUSION,Adj_Nom_Adv,1829,0.2482941030370925
superfines,super,fines,FUSION,Adj_Nom,1829,0.23155517474245704
superfins,super,fins,FUSION,Adj_Nom,1829,0.1283317835922051
supernaturaliste,super,naturaliste,FUSION,Adj_Nom,1829,0.03347785658927089
supernaturalistes,super,naturalistes,FUSION,Adj_Nom,1829,0.005579642764878483
supernormale,super,normale,FUSION,Adj_Nom,1829,0.05021678488390634
supernormales,super,normales,FUSION,Adj_Nom,1829,0.005579642764878483
supersaturation,super,saturation,FUSION,Nom,1829,0.002789821382439241
superstimulation,super,stimulation,FUSION,Nom,1829,0.06695571317854178
supersécrétion,super,sécrétion,FUSION,Nom,1829,0.07811499870829874
supersécrétions,super,sécrétions,FUSION,Vrb_Nom,1829,0.05021678488390634
ultralibérale,ultra,libérale,FUSION,Adj_Nom,1829,0.002789821382439241
ultraromantique,ultra,romantique,FUSION,Adj_Nom,1829,0.013949106912196205
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1829,0.005579642764878483
super fin,super,fin,ESPACE,Adj_Nom_Adv,1829,0.005579642764878483
super fine,super,fine,ESPACE,Adj_Nom,1829,0.005579642764878483
super pour,super,pour,ESPACE,Adv_Nom,1829,0.002789821382439241
ultra classique,ultra,classique,ESPACE,Adj_Nom,1829,0.005579642764878483
ultra pour,ultra,pour,ESPACE,Adv_Nom,1829,0.008369464147317722
ultra rapides,ultra,rapides,ESPACE,Adj_Nom,1829,0.002789821382439241
extra - fine,extra,fine,TIRET,Adj_Nom,1829,0.002789821382439241
hyper - métaphysique,hyper,métaphysique,TIRET,Vrb_Nom_Adj,1829,0.011159285529756964
hyper - organique,hyper,organique,TIRET,Adj,1829,0.002789821382439241
super - normale,super,normale,TIRET,Adj_Nom,1829,0.005579642764878483
super - sécrétion,super,sécrétion,TIRET,Nom,1829,0.019528749677074686
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1829,0.002789821382439241
ultra - civilisé,ultra,civilisé,TIRET,Vrb_Nom_Adj,1829,0.013949106912196205
ultra - civilisés,ultra,civilisés,TIRET,Vrb_Nom_Adj,1829,0.013949106912196205
ultra - humaine,ultra,humaine,TIRET,Adj,1829,0.013949106912196205
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1829,0.02510839244195317
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,1829,0.013949106912196205
ultra - patriote,ultra,patriote,TIRET,Adj_Nom,1829,0.016738928294635445
ultra - patriotes,ultra,patriotes,TIRET,Adj_Nom,1829,0.011159285529756964
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1829,0.002789821382439241
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1829,0.05579642764878482
ultra - sophistiqué,ultra,sophistiqué,TIRET,Vrb_Adj,1829,0.002789821382439241
archicourt,archi,court,FUSION,Vrb_Nom_Adv_Adj,1830,0.0034591761076864765
archigrand,archi,grand,FUSION,Adj_Nom_Adv,1830,0.0034591761076864765
extrafin,extra,fin,FUSION,Adj_Nom_Adv,1830,0.013836704430745906
extrafine,extra,fine,FUSION,Adj_Nom,1830,0.01037752832305943
extrafines,extra,fines,FUSION,Adj_Nom,1830,0.013836704430745906
hypernutrition,hyper,nutrition,FUSION,Nom,1830,0.0034591761076864765
hyperphysique,hyper,physique,FUSION,Adj_Nom,1830,0.017295880538432385
hyperstimulation,hyper,stimulation,FUSION,Nom,1830,0.006918352215372953
mégacomplexe,méga,complexe,FUSION,Vrb_Nom_Adj,1830,0.0034591761076864765
supercivilisé,super,civilisé,FUSION,Vrb_Nom_Adj,1830,0.02075505664611886
superexcitation,super,excitation,FUSION,Nom,1830,0.0034591761076864765
superfin,super,fin,FUSION,Adj_Nom_Adv,1830,0.15220374873820494
superfines,super,fines,FUSION,Adj_Nom,1830,0.25943820807648577
superfins,super,fins,FUSION,Adj_Nom,1830,0.02767340886149181
supernaturaliste,super,naturaliste,FUSION,Adj_Nom,1830,0.02075505664611886
supernaturalistes,super,naturalistes,FUSION,Adj_Nom,1830,0.006918352215372953
supernaturelle,super,naturelle,FUSION,Adj_Nom,1830,0.0034591761076864765
superville,super,ville,FUSION,Nom,1830,0.0034591761076864765
super fin,super,fin,ESPACE,Adj_Nom_Adv,1830,0.0034591761076864765
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1830,0.0034591761076864765
ultra pour,ultra,pour,ESPACE,Adv_Nom,1830,0.013836704430745906
ultra très,ultra,très,ESPACE,Adv,1830,0.0034591761076864765
extra - fin,extra,fin,TIRET,Adj_Nom_Adv,1830,0.006918352215372953
extra - fine,extra,fine,TIRET,Adj_Nom,1830,0.01037752832305943
extra - fines,extra,fines,TIRET,Adj_Nom,1830,0.0034591761076864765
extra - fins,extra,fins,TIRET,Adj_Nom,1830,0.024214232753805336
hyper - organique,hyper,organique,TIRET,Adj,1830,0.0034591761076864765
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1830,0.01037752832305943
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1830,0.006918352215372953
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1830,0.0034591761076864765
ultra - patriote,ultra,patriote,TIRET,Adj_Nom,1830,0.0034591761076864765
ultra - patriotes,ultra,patriotes,TIRET,Adj_Nom,1830,0.006918352215372953
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1830,0.006918352215372953
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1830,0.02075505664611886
archicatholiques,archi,catholiques,FUSION,Adj_Nom,1831,0.005158931166656532
hypercritiques,hyper,critiques,FUSION,Vrb_Nom_Adj,1831,0.005158931166656532
hyperphysique,hyper,physique,FUSION,Adj_Nom,1831,0.2373108336662005
hypertensifs,hyper,tensifs,FUSION,Adj,1831,0.005158931166656532
superfin,super,fin,FUSION,Adj_Nom_Adv,1831,0.3353305258326746
superfines,super,fines,FUSION,Adj_Nom,1831,0.051589311666565316
superfins,super,fins,FUSION,Adj_Nom,1831,0.06190717399987838
supernaturalistes,super,naturalistes,FUSION,Adj_Nom,1831,0.005158931166656532
supernaturelle,super,naturelle,FUSION,Adj_Nom,1831,0.010317862333313063
supersécrétion,super,sécrétion,FUSION,Nom,1831,0.03611251816659572
superville,super,ville,FUSION,Nom,1831,0.06190717399987838
ultracatholique,ultra,catholique,FUSION,Adj_Nom,1831,0.005158931166656532
ultracatholiques,ultra,catholiques,FUSION,Adj_Nom,1831,0.015476793499969594
ultraromantique,ultra,romantique,FUSION,Adj_Nom,1831,0.005158931166656532
ultra catholiques,ultra,catholiques,ESPACE,Adj_Nom,1831,0.015476793499969594
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1831,0.005158931166656532
ultra pour,ultra,pour,ESPACE,Adv_Nom,1831,0.005158931166656532
ultra révolutionnaire,ultra,révolutionnaire,ESPACE,Adj_Nom,1831,0.015476793499969594
ultra très,ultra,très,ESPACE,Adv,1831,0.015476793499969594
extra - normal,extra,normal,TIRET,Adj,1831,0.005158931166656532
extra - normale,extra,normale,TIRET,Adj_Nom,1831,0.020635724666626127
extra - normales,extra,normales,TIRET,Adj_Nom,1831,0.010317862333313063
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1831,0.005158931166656532
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1831,0.04643038049990879
ultra - classique,ultra,classique,TIRET,Adj_Nom,1831,0.005158931166656532
ultra - humaine,ultra,humaine,TIRET,Adj,1831,0.005158931166656532
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1831,0.04643038049990879
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,1831,0.005158931166656532
ultra - patriotes,ultra,patriotes,TIRET,Adj_Nom,1831,0.010317862333313063
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1831,0.005158931166656532
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1831,0.08254289866650451
hypercritiques,hyper,critiques,FUSION,Vrb_Nom_Adj,1832,0.004614304498987493
hyperexcitation,hyper,excitation,FUSION,Nom,1832,0.009228608997974985
hyperstimulation,hyper,stimulation,FUSION,Nom,1832,0.041528740490887436
superfin,super,fin,FUSION,Adj_Nom_Adv,1832,0.18457217995949968
superfines,super,fines,FUSION,Adj_Nom,1832,0.13842913496962478
superfins,super,fins,FUSION,Adj_Nom,1832,0.01845721799594997
supernaturalistes,super,naturalistes,FUSION,Adj_Nom,1832,0.02307152249493746
supernaturelle,super,naturelle,FUSION,Adj_Nom,1832,0.004614304498987493
supernormale,super,normale,FUSION,Adj_Nom,1832,0.032300131492912436
supernormales,super,normales,FUSION,Adj_Nom,1832,0.009228608997974985
supersaturation,super,saturation,FUSION,Nom,1832,0.009228608997974985
supersécrétion,super,sécrétion,FUSION,Nom,1832,0.06921456748481239
supersécrétions,super,sécrétions,FUSION,Vrb_Nom,1832,0.01845721799594997
superville,super,ville,FUSION,Nom,1832,0.02307152249493746
ultradémocratique,ultra,démocratique,FUSION,Adj,1832,0.004614304498987493
ultralibéral,ultra,libéral,FUSION,Adj_Nom,1832,0.004614304498987493
ultralibéralisme,ultra,libéralisme,FUSION,Nom,1832,0.004614304498987493
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1832,0.009228608997974985
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1832,0.004614304498987493
ultra libérale,ultra,libérale,ESPACE,Adj_Nom,1832,0.004614304498987493
ultra pour,ultra,pour,ESPACE,Adv_Nom,1832,0.009228608997974985
ultra révolutionnaires,ultra,révolutionnaires,ESPACE,Adj_Nom,1832,0.004614304498987493
extra - fins,extra,fins,TIRET,Adj_Nom,1832,0.004614304498987493
extra - normal,extra,normal,TIRET,Adj,1832,0.02768582699392496
extra - normale,extra,normale,TIRET,Adj_Nom,1832,0.032300131492912436
extra - normales,extra,normales,TIRET,Adj_Nom,1832,0.02768582699392496
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1832,0.009228608997974985
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1832,0.004614304498987493
ultra - démocratie,ultra,démocratie,TIRET,Nom,1832,0.009228608997974985
ultra - démocratique,ultra,démocratique,TIRET,Adj,1832,0.009228608997974985
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1832,0.032300131492912436
ultra - libérale,ultra,libérale,TIRET,Adj_Nom,1832,0.032300131492912436
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,1832,0.02307152249493746
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,1832,0.009228608997974985
ultra - réactionnaires,ultra,réactionnaires,TIRET,Adj_Nom,1832,0.004614304498987493
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1832,0.032300131492912436
hypernormale,hyper,normale,FUSION,Adj_Nom,1833,0.004009057326456849
superfin,super,fin,FUSION,Adj_Nom_Adv,1833,0.2084709809757561
superfines,super,fines,FUSION,Adj_Nom,1833,0.008018114652913699
superfins,super,fins,FUSION,Adj_Nom,1833,0.02405434395874109
supernaturaliste,super,naturaliste,FUSION,Adj_Nom,1833,0.03608151593811164
supernormale,super,normale,FUSION,Adj_Nom,1833,0.004009057326456849
supersensible,super,sensible,FUSION,Adj_Nom,1833,0.008018114652913699
supersensibles,super,sensibles,FUSION,Adj_Nom,1833,0.032072458611654794
supersécrétion,super,sécrétion,FUSION,Nom,1833,0.012027171979370544
superville,super,ville,FUSION,Nom,1833,0.008018114652913699
ultracatholiques,ultra,catholiques,FUSION,Adj_Nom,1833,0.004009057326456849
ultraelliptiques,ultra,elliptiques,FUSION,Adj,1833,0.008018114652913699
ultralibéral,ultra,libéral,FUSION,Adj_Nom,1833,0.004009057326456849
ultrapatriotes,ultra,patriotes,FUSION,Adj_Nom,1833,0.004009057326456849
ultrarévolutionnaire,ultra,révolutionnaire,FUSION,Adj_Nom,1833,0.004009057326456849
super fin,super,fin,ESPACE,Adj_Nom_Adv,1833,0.012027171979370544
ultra classique,ultra,classique,ESPACE,Adj_Nom,1833,0.004009057326456849
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1833,0.02004528663228424
ultra révolutionnaires,ultra,révolutionnaires,ESPACE,Adj_Nom,1833,0.012027171979370544
extra - fin,extra,fin,TIRET,Adj_Nom_Adv,1833,0.004009057326456849
extra - fines,extra,fines,TIRET,Adj_Nom,1833,0.004009057326456849
extra - normal,extra,normal,TIRET,Adj,1833,0.012027171979370544
extra - sec,extra,sec,TIRET,Adj_Nom_Adv,1833,0.004009057326456849
hyper - stimulation,hyper,stimulation,TIRET,Nom,1833,0.004009057326456849
super - sécrétion,super,sécrétion,TIRET,Nom,1833,0.016036229305827397
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1833,0.012027171979370544
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1833,0.008018114652913699
ultra - conservateurs,ultra,conservateurs,TIRET,Adj_Nom,1833,0.008018114652913699
ultra - démocratique,ultra,démocratique,TIRET,Adj,1833,0.004009057326456849
ultra - elliptiques,ultra,elliptiques,TIRET,Adj,1833,0.004009057326456849
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,1833,0.004009057326456849
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,1833,0.004009057326456849
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,1833,0.008018114652913699
ultra - rationaliste,ultra,rationaliste,TIRET,Adj_Nom,1833,0.008018114652913699
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1833,0.016036229305827397
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1833,0.02405434395874109
archicatholiques,archi,catholiques,FUSION,Adj_Nom,1834,0.006287965991963514
archigrand,archi,grand,FUSION,Adj_Nom_Adv,1834,0.009431948987945271
hyperlogique,hyper,logique,FUSION,Adj_Nom,1834,0.0220078809718723
hyperorganique,hyper,organique,FUSION,Adj,1834,0.10060745587141624
hyperstimulation,hyper,stimulation,FUSION,Nom,1834,0.003143982995981757
superexcitation,super,excitation,FUSION,Nom,1834,0.006287965991963514
superfin,super,fin,FUSION,Adj_Nom_Adv,1834,0.18863897975890545
superfines,super,fines,FUSION,Adj_Nom,1834,0.056591693927671625
superfins,super,fins,FUSION,Adj_Nom,1834,0.04087177894776284
supernaturel,super,naturel,FUSION,Adj_Nom,1834,0.003143982995981757
supernormal,super,normal,FUSION,Adj,1834,0.009431948987945271
supernormale,super,normale,FUSION,Adj_Nom,1834,0.04087177894776284
supersensible,super,sensible,FUSION,Adj_Nom,1834,0.025151863967854057
superstimulation,super,stimulation,FUSION,Nom,1834,0.003143982995981757
supersécrétion,super,sécrétion,FUSION,Nom,1834,0.10689542186337976
supersécrétions,super,sécrétions,FUSION,Vrb_Nom,1834,0.012575931983927029
ultraromantique,ultra,romantique,FUSION,Adj_Nom,1834,0.012575931983927029
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1834,0.10375143886739802
extra fin,extra,fin,ESPACE,Adj_Nom_Adv,1834,0.003143982995981757
super fin,super,fin,ESPACE,Adj_Nom_Adv,1834,0.003143982995981757
ultra fines,ultra,fines,ESPACE,Adj_Nom,1834,0.006287965991963514
ultra révolutionnaires,ultra,révolutionnaires,ESPACE,Adj_Nom,1834,0.003143982995981757
super - normale,super,normale,TIRET,Adj_Nom,1834,0.009431948987945271
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1834,0.012575931983927029
ultra - libérale,ultra,libérale,TIRET,Adj_Nom,1834,0.012575931983927029
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,1834,0.003143982995981757
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,1834,0.009431948987945271
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,1834,0.003143982995981757
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,1834,0.11318338785534325
extrafine,extra,fine,FUSION,Adj_Nom,1835,0.0061320803252975405
