,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,full_count
1041,super eisdem,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,0.0,0,1.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,6,29.0,6.0,31.0,12.0,14,65,8.0,34.0,33.0,48.0,3.0,1,8.0,2.0,8,0,6,10.0,4,2.0,13.0,10.0,7,17.0,27.0,8.0,11,8,27.0,5.0,0,1.0,2.0,0.0,2.0,1,8,3.0,15,4,1,3.0,12,14,6,4,3,3,6,3,29,5,12,3,5,9,6,3,6,23,3,20,2,11,8,6,14,8,2,1,2,15,3,3,4,5,0,2,1,2,0,1,2,1,3,0,3,0,3,3,0,4,5,2,2,3,4,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,3,0,8,2,3,0,0,4,9,0,3,5,0,0,0,1,0,0,0,11,0,6,5,1,2,0,6,0,3,0,0,1,0,0,0,2,0,2,0,150,0,0,0,1,2,0,0,0,0,2,1,0,1071.0
1042,super eius,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,2,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,2,2,1,0,1,0,3,0,2,0,52.0
1043,super ejus,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2,0.0,0.0,0.0,0.0,1.0,0,2.0,1,0.0,3.0,0.0,0,0.0,0,0,0,1,0.0,1.0,3,0.0,14,0.0,1.0,13.0,27.0,19,25,0.0,3.0,3.0,4.0,0.0,0,0.0,6.0,3,3,2,4.0,1,1.0,0.0,3.0,0,1.0,1.0,4.0,7,8,9.0,1.0,1,10.0,0.0,1.0,3.0,0,2,6.0,0,1,3,1.0,3,3,0,6,2,0,6,4,0,4,1,3,0,0,0,4,6,1,2,4,4,2,0,2,5,1,13,6,3,3,2,5,7,1,0,1,0,0,0,0,0,3,0,5,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,354.0
1044,super ejusdem,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,10,10,1.0,0.0,2.0,0.0,3.0,2,0.0,0.0,3,1,4,1.0,0,0.0,0.0,5.0,0,0.0,0.0,0.0,1,1,2.0,0.0,3,5.0,0.0,0.0,0.0,2,0,2.0,0,0,0,2.0,7,2,1,0,0,0,1,0,2,1,1,0,2,3,0,1,0,0,0,1,2,0,3,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.0
1045,super ejusmodi,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,5,1.0,1.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,2.0,1.0,0,3.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0
1046,super electione,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1,14.0,1.0,13.0,43.0,1,0,5.0,0.0,0.0,1.0,0.0,0,21.0,4.0,9,11,1,1.0,0,4.0,0.0,13.0,9,5.0,0.0,6.0,0,0,0.0,0.0,0,0.0,4.0,0.0,1.0,0,0,0.0,2,0,0,8.0,1,8,1,0,0,4,3,0,4,14,3,1,0,0,0,0,0,10,4,4,4,0,4,3,0,7,6,2,0,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,1,2,2,0,0,1,293.0
1047,super emolumentis,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,3.0,2.0,6.0,4.0,4,0,0.0,4.0,0.0,0.0,1.0,0,0.0,0.0,1,0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0.0,1,2,0,6,0,8,1,0,0,0,11,0,0,1,0,2,0,1,3,2,2,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.0
1048,super en,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1,0.0,0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,2.0,0.0,0.0,0,1,6.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,2,0,0,1,2,2,0,2,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2,0,1,5,2,9,6,0,2,0,1,3,7,10,4,0,0,2,0,1,2,2,5,6,0,1,0,0,0,0,2,6,2,2,4,6,3,1,2,6,4,6,5,2,2,9,1,2,5,5,4,5,3,3,2,6,2,5,13,5,3,9,13,8,4,276.0
1049,super enfer,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,4,0,6,0,3,2,15,1,0,1,2,0,0,1,1,0,0,2,0,0,0,4,1,0,0,3,4,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,4,0,0,0,0,0,0,76.0
1050,super ens,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,1,2,4,11,0,2,3,0,2,1,0,0,0,0,2,7,2,0,5,8,0,7,0,0,0,0,1,0,0,0,14,6,0,11,8,2,1,0,0,5,0,0,1,0,3,5,0,0,0,14,0,3,7,0,3,2,10,0,0,2,3,1,0,1,3,0,3,2,8,1,7,7,0,2,3,12,2,0,0,231.0
1051,super eo,4.0,0.0,1,1,1,1,1.0,2.0,0.0,0,5.0,20.0,2.0,1.0,7.0,2.0,0,4.0,3.0,0.0,8.0,1.0,16,9.0,6,0.0,11.0,1.0,9,4.0,2,1,1,3,12.0,47.0,3,13.0,12,485.0,46.0,103.0,407.0,85,1403,22.0,47.0,91.0,596.0,31.0,96,56.0,19.0,17,72,15,99.0,13,5.0,17.0,16.0,66,56.0,690.0,32.0,148,5,62.0,32.0,43,41.0,10.0,30.0,18.0,10,24,75.0,83,41,31,37.0,66,73,22,80,24,114,33,37,26,31,23,23,54,71,29,40,29,97,12,18,33,20,31,20,18,17,29,140,9,25,11,31,9,10,13,7,26,14,9,16,34,14,15,7,6,3,13,12,4,8,8,14,25,4,28,3,2,11,13,0,3,1,1,3,0,2,0,11,2,4,1,0,0,0,2,0,5,10,0,6,14,5,18,1,33,23,12,34,4,5,1,0,38,10,9,5,25,6,12,5,0,12,2,17,14,1,15,2,6,5,2,8,2,7,1,6,2,6,7,6,10,17,3,24,24,76,16,3,19,7727.0
1052,super eodem,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,2.0,1,0.0,0.0,5.0,0,1.0,3,0,1,0,0.0,5.0,11,0.0,0,54.0,0.0,6.0,0.0,3,11,1.0,4.0,23.0,19.0,7.0,14,6.0,4.0,0,3,55,2.0,3,3.0,1.0,2.0,8,21.0,11.0,23.0,26,5,6.0,30.0,16,4.0,6.0,3.0,5.0,5,4,7.0,2,5,28,5.0,7,3,16,5,7,13,8,8,3,1,3,2,7,14,1,4,6,8,2,6,2,1,1,4,27,2,1,2,3,4,5,3,9,2,0,0,0,4,0,0,0,6,3,10,2,3,1,0,1,0,5,6,0,9,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,1,4,0,4,2,5,2,3,0,0,1,2,3,0,0,0,0,4,0,0,0,2,9,0,3,0,0,0,0,0,2,0,1,0,0,6,2,1,1,0,0,1,1,1,0,1,3,0,807.0
1053,super eorum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,2.0,0,0.0,0,1,0,0,0.0,1.0,0,5.0,7,3.0,5.0,16.0,15.0,2,36,1.0,6.0,0.0,12.0,0.0,6,4.0,1.0,0,14,4,4.0,3,1.0,7.0,3.0,23,32.0,0.0,1.0,3,1,9.0,8.0,0,0.0,1.0,1.0,0.0,3,0,3.0,4,0,0,1.0,9,2,13,1,3,23,2,1,6,0,4,3,2,4,2,5,0,9,1,3,2,0,0,0,0,4,4,8,1,0,0,2,0,6,0,0,0,3,0,1,1,1,1,0,3,3,1,0,0,3,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,7,0,0,2,3,1,0,0,3,1,0,1,2,0,0,2,2,0,0,1,0,3,0,2,0,1,1,0,1,0,1,0,3,0,2,0,0,1,0,0,1,3,4,1,2,0,1,0,0,454.0
1054,super eorumdem,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,9,12.0,0.0,0.0,4.0,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
1055,super eos,2.0,3.0,2,2,3,2,0.0,5.0,7.0,6,16.0,16.0,9.0,4.0,2.0,1.0,11,1.0,22.0,4.0,15.0,43.0,46,15.0,16,15.0,24.0,27.0,16,24.0,10,3,1,13,6.0,17.0,23,15.0,27,42.0,17.0,56.0,31.0,25,21,17.0,9.0,13.0,14.0,9.0,12,32.0,10.0,10,9,4,24.0,13,24.0,40.0,25.0,26,43.0,31.0,38.0,30,40,33.0,49.0,16,8.0,5.0,7.0,6.0,12,6,15.0,7,2,15,16.0,12,20,20,10,20,7,19,6,12,8,6,7,6,10,19,11,7,10,6,13,18,10,10,4,4,25,5,1,6,14,3,3,5,14,1,7,8,3,3,0,1,11,4,6,16,6,2,1,7,2,3,5,2,2,0,7,0,4,2,0,0,2,1,3,2,2,5,4,1,2,2,0,0,2,0,0,3,4,5,10,4,4,3,2,10,10,11,14,9,2,2,4,6,11,5,2,1,3,3,9,2,8,1,1,1,5,6,3,3,6,9,10,5,14,4,5,2,5,6,11,12,20,5,7,8,5,5,12,1,2135.0
1056,super eosdem,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,4.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,2.0,11,1.0,0,3.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,2,0,2,0,2,0,0,2,4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2,87.0
1057,super episcopos,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0.0,0.0,0.0,0,0.0,0,0,0,1,0.0,0.0,3,0.0,5,5.0,2.0,2.0,0.0,0,0,2.0,3.0,1.0,0.0,0.0,6,2.0,0.0,0,0,0,0.0,4,1.0,0.0,0.0,0,0.0,0.0,0.0,0,2,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,1.0,0,0,0,0.0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,75.0
1058,super epistolam,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,141,0.0,0,0.0,3.0,22.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5,0.0,2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1.0,0,0,0,0.0,0,6,0,0,0,3,4,0,1,6,0,0,0,0,0,0,0,1,0,4,0,2,2,0,0,0,0,0,2,1,0,2,0,4,0,4,0,0,0,0,0,0,0,1,0,1,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,12,0,0,0,0,7,7,0,0,1,0,1,0,0,0,0,298.0
1059,super epistolas,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,5.0,4.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0,1.0,3.0,14.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,4.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,6,2.0,0.0,0.0,0,1,1.0,0.0,1,0.0,0.0,1.0,0.0,0,0,1.0,1,3,0,2.0,0,16,6,3,0,12,18,9,2,4,0,0,0,0,2,2,0,10,0,7,0,0,0,2,0,0,0,10,0,1,0,0,0,2,0,2,0,0,0,6,0,0,2,0,0,6,0,0,0,0,2,2,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,5,0,3,2,7,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,3,2,3,0,1,0,2,0,0,0,1,2,2,3,0,1,0,0,0,2,1,0,0,1,1,0,0,248.0
1060,super equos,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0,0.0,1,0,0,0,0.0,3.0,6,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,2,0,0,0.0,0,0.0,4.0,0.0,0,0.0,0.0,0.0,0,0,36.0,0.0,0,0.0,0.0,2.0,0.0,0,1,1.0,0,0,2,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
1061,super equum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,3.0,0,0.0,0,2.0,0.0,2.0,0.0,0,8,0.0,1.0,0.0,2.0,0.0,1,0.0,4.0,0,3,1,4.0,5,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,11.0,0.0,2,0.0,0.0,0.0,1.0,0,0,2.0,0,0,0,0.0,0,2,2,0,0,0,0,3,6,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119.0
1062,super erit,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,2.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0.0,0.0,1,0.0,0,2.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0,0.0,0,0.0,0.0,0.0,4,0.0,2.0,0.0,0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0,2.0,0,0,0,0.0,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0
1063,super esse,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0,0,2.0,4.0,0.0,0.0,0.0,1,1.0,8.0,0,0,0,0.0,1,0.0,0.0,2.0,0,0.0,0.0,7.0,0,1,1.0,1.0,0,0.0,0.0,4.0,2.0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,4,0,0,0,1,0,5,0,0,5,2,2,18,0,0,0,0,1,6,1,2,0,0,0,0,0,0,2,4,0,0,0,1,1,0,0,1,3,2,0,0,0,3,1,1,4,1,0,0,2,1,0,0,2,2,0,1,0,138.0
1064,super essentiam,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,7,0,0,0,2,0,0,0,0,4,3,9,1,0,0,0,0,0,1,0,4,0,0,0,0,3,1,2,2,8,1,8,0,5,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,7,1,1,2,0,1,1,8,0,7,0,2,0,9,6,0,0,1,0,2,0,10,2,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,10,0,0,0,1,0,1,0,0,0,1,3,0,0,5,0,0,0,0,169.0
1065,super esset,0.0,1.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,0.0,1.0,2,0.0,1,0.0,0.0,6.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,2,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1.0,1.0,3,0.0,0.0,0.0,0.0,1,0,0.0,0,2,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.0
